year,month,value,mode,site_code,indicateur,sous_indicateur,unite
2011,4,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,5,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,6,1.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,7,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,8,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,9,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,10,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,11,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,12,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,1,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,2,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,3,2.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,4,2.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,5,2.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,6,2.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,7,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,8,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,9,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,10,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,11,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,12,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2012,1,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,2,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,3,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,4,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,5,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,6,1.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,7,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,8,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,9,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,10,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,11,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,12,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2012,1,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,2,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,3,2.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,4,2.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,5,2.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,6,2.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,7,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,8,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,9,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,10,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,11,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,12,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2012,1,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,2,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,3,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,4,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,5,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,6,1.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,7,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,8,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,9,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,10,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,11,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2012,12,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,1,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,2,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,3,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,4,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,5,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,6,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,7,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,8,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,9,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,10,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,11,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,12,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2013,1,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,2,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,3,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,4,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,5,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,6,1.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,7,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,8,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,9,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,10,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,11,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,12,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2013,1,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,2,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,3,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,4,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,5,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,6,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,7,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,8,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,9,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,10,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,11,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,12,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2013,1,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,2,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,3,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,4,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,5,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,6,1.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,7,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,8,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,9,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,10,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,11,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2013,12,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,1,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,2,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,3,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,4,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,5,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,6,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,7,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,8,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,9,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,10,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,11,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,12,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2014,1,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,2,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,3,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,4,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,5,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,6,1.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,7,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,8,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,9,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,10,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,11,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,12,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2014,1,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,2,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,3,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,4,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,5,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,6,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,7,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,8,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,9,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,10,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,11,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,12,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2014,1,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,2,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,3,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,4,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,5,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,6,1.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,7,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,8,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,9,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,10,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,11,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2014,12,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,1,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,2,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,3,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,4,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,5,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,6,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,7,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,8,5.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,9,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,10,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,11,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,12,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2015,1,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,2,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,3,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,4,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,5,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,6,1.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,7,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,8,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,9,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,10,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,11,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,12,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2015,1,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,2,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,3,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,4,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,5,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,6,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,7,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,8,5.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,9,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,10,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,11,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,12,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2015,1,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,2,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,3,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,4,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,5,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,6,1.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,7,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,8,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,9,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,10,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,11,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2015,12,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,1,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,2,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,3,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,4,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,5,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,6,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,7,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,8,5.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,9,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,10,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,11,4.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,12,3.0,normal,PLF,Nombre de lits,Pôle 10,lits
2016,1,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,2,4.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,3,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,4,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,5,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,6,1.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,7,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,8,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,9,2.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,10,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,11,3.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,12,5.0,crise,PLF,Nombre de lits,Pôle 10,lits
2016,1,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,2,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,3,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,4,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,5,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,6,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,7,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,8,5.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,9,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,10,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,11,4.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,12,3.0,normal,CFX,Nombre de lits,Pôle 10,lits
2016,1,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,2,4.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,3,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,4,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,5,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,6,1.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,7,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,8,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,9,2.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,10,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,11,3.0,crise,CFX,Nombre de lits,Pôle 10,lits
2016,12,5.0,crise,CFX,Nombre de lits,Pôle 10,lits
2011,1,23.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,2,19.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,3,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,4,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,5,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,6,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,7,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,8,26.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,9,19.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,10,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,11,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,12,19.0,normal,PLF,Nombre de lits,Pôle 11,lits
2011,1,19.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,2,21.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,3,30.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,4,26.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,5,19.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,6,5.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,7,12.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,8,28.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,9,14.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,10,19.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,11,16.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,12,26.0,crise,PLF,Nombre de lits,Pôle 11,lits
2011,1,23.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,2,19.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,3,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,4,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,5,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,6,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,7,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,8,26.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,9,19.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,10,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,11,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,12,19.0,normal,CFX,Nombre de lits,Pôle 11,lits
2011,1,19.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,2,21.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,3,30.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,4,26.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,5,19.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,6,5.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,7,12.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,8,28.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,9,14.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,10,19.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,11,16.0,crise,CFX,Nombre de lits,Pôle 11,lits
2011,12,26.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,1,23.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,2,19.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,3,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,4,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,5,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,6,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,7,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,8,26.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,9,19.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,10,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,11,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,12,19.0,normal,PLF,Nombre de lits,Pôle 11,lits
2012,1,19.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,2,21.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,3,30.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,4,26.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,5,19.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,6,5.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,7,12.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,8,28.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,9,14.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,10,19.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,11,16.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,12,26.0,crise,PLF,Nombre de lits,Pôle 11,lits
2012,1,23.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,2,19.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,3,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,4,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,5,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,6,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,7,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,8,26.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,9,19.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,10,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,11,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,12,19.0,normal,CFX,Nombre de lits,Pôle 11,lits
2012,1,19.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,2,21.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,3,30.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,4,26.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,5,19.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,6,5.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,7,12.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,8,28.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,9,14.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,10,19.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,11,16.0,crise,CFX,Nombre de lits,Pôle 11,lits
2012,12,26.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,1,23.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,2,18.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,3,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,4,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,5,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,6,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,7,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,8,25.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,9,18.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,10,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,11,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,12,18.0,normal,PLF,Nombre de lits,Pôle 11,lits
2013,1,18.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,2,21.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,3,30.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,4,25.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,5,18.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,6,5.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,7,12.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,8,28.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,9,14.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,10,18.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,11,16.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,12,25.0,crise,PLF,Nombre de lits,Pôle 11,lits
2013,1,23.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,2,18.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,3,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,4,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,5,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,6,16.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,7,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,8,25.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,9,18.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,10,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,11,21.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,12,18.0,normal,CFX,Nombre de lits,Pôle 11,lits
2013,1,18.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,2,21.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,3,30.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,4,25.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,5,18.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,6,5.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,7,12.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,8,28.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,9,14.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,10,18.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,11,16.0,crise,CFX,Nombre de lits,Pôle 11,lits
2013,12,25.0,crise,CFX,Nombre de lits,Pôle 11,lits
2014,1,23.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,2,18.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,3,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,4,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,5,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,6,16.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,7,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,8,25.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,9,18.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,10,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,11,21.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,12,18.0,normal,PLF,Nombre de lits,Pôle 11,lits
2014,1,18.0,crise,PLF,Nombre de lits,Pôle 11,lits
2014,2,21.0,crise,PLF,Nombre de lits,Pôle 11,lits
2014,3,30.0,crise,PLF,Nombre de lits,Pôle 11,lits
2014,4,25.0,crise,PLF,Nombre de lits,Pôle 11,lits
2014,5,18.0,crise,PLF,Nombre de lits,Pôle 11,lits
